C_G;START_TIMESTAMP;END_TIMESTAMP;BICYCLE;BUS;CAR;HEAVY;LIGHT;MOTORCYCLE;DATA_VALIDITY_STATUS;=DATEVALUE(MID(A1,1,10))+TIMEVALUE(MID(A1,12,8));1661878800000;;;;;END_TIMESTAMP;;;
C115_G1;1657210000000;1665226997600;85;718;20914;201;839;363;ok;;;;;;;2022-10-29T12:23:04.840Z;1667046184000;1819186400;21,05539815
C115_G1;1657210000000;1665227039420;85;718;20915;201;839;363;ok;;;;;;;2022-10-29T12:23:07.560Z;1667046187000;1819147580;21,05494884
C115_G1;1657210000000;1665227138360;85;718;20916;201;839;363;ok;;;;;;;2022-10-29T12:23:07.920Z;1667046187000;1819048640;21,0538037
C115_G1;1657210000000;1665227143800;85;718;20917;201;839;363;ok;;;;;;;2022-10-29T12:23:08.640Z;1667046188000;1819044200;21,05375231
C115_G1;1657210000000;1665227146180;85;718;20918;201;839;363;ok;;;;;;;2022-10-29T12:23:09.000Z;1667046189000;1819042820;21,05373634
C115_G1;1657210000000;1665227290020;85;718;20919;201;839;363;ok;;;;;;;2022-10-29T12:23:09.720Z;1667046189000;1818898980;21,05207153
C115_G1;1657210000000;1665227413100;85;718;20920;201;839;363;ok;;;;;;;2022-10-29T12:23:10.080Z;1667046190000;1818776900;21,05065856
C115_G1;1657210000000;1665227470900;85;718;20921;201;839;363;ok;;;;;;;2022-10-29T12:23:11.780Z;1667046191000;1818720100;21,05000116
C115_G1;1657210000000;1665227482120;85;718;20922;201;839;363;ok;;;;;;;2022-10-29T12:23:28.200Z;1667046208000;1818725880;21,05006806
C115_G1;1657210000000;1665227482460;85;718;20921;201;839;363;ok;;;;;;;2022-10-29T12:23:28.660Z;1667046208000;1818725540;21,05006412
C115_G1;1657210000000;1665227483480;85;718;20922;201;839;363;ok;;;;;;;2022-10-29T12:23:29.140Z;1667046209000;1818725520;21,05006389
C115_G1;1657210000000;1665227528020;85;718;20923;201;839;363;ok;;;;;;;2022-10-29T12:24:00.620Z;1667046240000;1818711980;21,04990718
C115_G1;1657210000000;1665227531760;85;718;20924;201;839;363;ok;;;;;;;2022-10-29T12:24:06.040Z;1667046246000;1818714240;21,04993333
C115_G1;1657210000000;1665227537880;85;718;20925;201;839;363;ok;;;;;;;2022-10-29T12:24:06.760Z;1667046246000;1818708120;21,0498625
C115_G1;1657210000000;1665227608600;85;718;20925;202;839;363;ok;;;;;;;2022-10-29T12:24:07.120Z;1667046247000;1818638400;21,04905556
C115_G1;1657210000000;1665227688840;85;718;20926;202;839;363;ok;;;;;;;2022-10-29T12:24:11.760Z;1667046251000;1818562160;21,04817315
C115_G1;1657210000000;1665227693260;85;718;20927;202;839;363;ok;;;;;;;2022-10-29T12:24:26.840Z;1667046266000;1818572740;21,0482956
C115_G1;1657210000000;1665227720800;85;718;20928;202;839;363;ok;;;;;;;2022-10-29T12:24:37.920Z;1667046277000;1818556200;21,04810417
C115_G1;1657210000000;1665227740180;85;718;20929;202;839;363;ok;;;;;;;2022-10-29T12:24:39.520Z;1667046279000;1818538820;21,04790301
C115_G1;1657210000000;1665227795600;85;718;20930;202;839;363;ok;;;;;;;2022-10-29T12:24:39.900Z;1667046279000;1818483400;21,04726157
C115_G1;1657210000000;1665227795940;85;718;20929;202;839;363;ok;;;;;;;2022-10-29T12:24:42.520Z;1667046282000;1818486060;21,04729236
C115_G1;1657210000000;1665227796620;85;718;20930;202;839;363;ok;;;;;;;2022-10-29T12:24:42.900Z;1667046282000;1818485380;21,04728449
C115_G1;1657210000000;1665227796960;85;718;20929;202;839;363;ok;;;;;;;2022-10-29T12:24:43.780Z;1667046283000;1818486040;21,04729213
C115_G1;1657210000000;1665227797300;85;718;20930;202;839;363;ok;;;;;;;2022-10-29T12:24:44.140Z;1667046284000;1818486700;21,04729977
C115_G1;1657210000000;1665227797640;85;718;20929;202;839;363;ok;;;;;;;2022-10-29T12:24:44.600Z;1667046284000;1818486360;21,04729583
C115_G1;1657210000000;1665227798320;85;718;20930;202;839;363;ok;;;;;;;2022-10-29T12:24:44.980Z;1667046284000;1818485680;21,04728796
C115_G1;1657210000000;1665227801720;85;718;20931;202;839;363;ok;;;;;;;2022-10-29T12:24:53.700Z;1667046293000;1818491280;21,04735278
C115_G1;1657210000000;1665227822460;85;718;20932;202;839;363;ok;;;;;;;2022-10-29T12:25:20.560Z;1667046320000;1818497540;21,04742523
C115_G1;1657210000000;1665227977500;85;718;20933;202;839;363;ok;;;;;;;2022-10-29T12:25:43.620Z;1667046343000;1818365500;21,04589699
C115_G1;1657210000000;1665228024420;85;718;20934;202;839;363;ok;;;;;;;2022-10-29T12:25:49.900Z;1667046349000;1818324580;21,04542338
C115_G1;1657210000000;1665228033940;85;718;20935;202;839;363;ok;;;;;;;2022-10-29T12:26:47.580Z;1667046407000;1818373060;21,04598449
C115_G1;1657210000000;1665228079500;85;718;20936;202;839;363;ok;;;;;;;2022-10-29T12:27:31.220Z;1667046451000;1818371500;21,04596644
C115_G1;1657210000000;1665228090380;85;718;20937;202;839;363;ok;;;;;;;2022-10-29T12:28:32.060Z;1667046512000;1818421620;21,04654653
C115_G1;1657210000000;1665228094800;85;718;20938;202;839;363;ok;;;;;;;2022-10-29T12:28:43.520Z;1667046523000;1818428200;21,04662269
C115_G1;1657210000000;1665228107720;85;718;20939;202;839;363;ok;;;;;;;2022-10-29T12:28:47.400Z;1667046527000;1818419280;21,04651944
C115_G1;1657210000000;1665228190680;85;718;20940;202;839;363;ok;;;;;;;2022-10-29T12:29:01.200Z;1667046541000;1818350320;21,0457213
C115_G1;1657210000000;1665228204620;85;718;20941;202;839;363;ok;;;;;;;2022-10-29T12:30:19.720Z;1667046619000;1818414380;21,04646273
C115_G1;1657210000000;1665228270580;85;718;20942;202;839;363;ok;;;;;;;2022-10-29T12:30:47.540Z;1667046647000;1818376420;21,04602338
C115_G1;1657210000000;1665228358300;85;718;20943;202;839;363;ok;;;;;;;2022-10-29T12:31:32.900Z;1667046692000;1818333700;21,04552894
C115_G1;1657210000000;1665228367480;85;718;20944;202;839;363;ok;;;;;;;2022-10-29T12:31:35.180Z;1667046695000;1818327520;21,04545741
C115_G1;1657210000000;1665228384140;85;718;20945;202;839;363;ok;;;;;;;2022-10-29T12:32:52.920Z;1667046772000;1818387860;21,04615579
C115_G1;1657210000000;1665228456560;85;718;20945;202;840;363;ok;;;;;;;2022-10-29T12:33:31.360Z;1667046811000;1818354440;21,04576898
C115_G1;1657210000000;1665228459280;85;718;20946;202;840;363;ok;;;;;;;2022-10-29T12:33:36.760Z;1667046816000;1818356720;21,04579537
C115_G1;1657210000000;1665228542580;85;718;20947;202;840;363;ok;;;;;;;2022-10-29T12:33:48.420Z;1667046828000;1818285420;21,04497014
C115_G1;1657210000000;1665228609900;85;718;20948;202;840;363;ok;;;;;;;2022-10-29T12:34:05.660Z;1667046845000;1818235100;21,04438773
C115_G1;1657210000000;1665228659560;85;718;20949;202;840;363;ok;;;;;;;2022-10-29T12:34:59.520Z;1667046899000;1818239440;21,04443796
C115_G1;1657210000000;1665228682000;85;718;20950;202;840;363;ok;;;;;;;2022-10-29T12:36:04.940Z;1667046964000;1818282000;21,04493056
C115_G1;1657210000000;1665228712940;85;718;20951;202;840;363;ok;;;;;;;2022-10-29T12:36:07.620Z;1667046967000;1818254060;21,04460718
C115_G1;1657210000000;1665228719060;85;718;20952;202;840;363;ok;;;;;;;2022-10-29T12:36:14.580Z;1667046974000;1818254940;21,04461736
C115_G1;1657210000000;1665228721780;85;718;20953;202;840;363;ok;;;;;;;2022-10-29T12:36:59.560Z;1667047019000;1818297220;21,04510671
C115_G1;1657210000000;1665228744940;85;718;20954;202;840;363;ok;;;;;;;2022-10-29T12:37:03.540Z;1667047023000;1818278060;21,04488495
C115_G1;1657210000000;1665228756840;85;718;20955;202;840;363;ok;;;;;;;2022-10-29T12:39:16.220Z;1667047156000;1818399160;21,04628657
C115_G1;1657210000000;1665228771800;85;718;20956;202;840;363;ok;;;;;;;2022-10-29T12:39:26.360Z;1667047166000;1818394200;21,04622917
C115_G1;1657210000000;1665228812260;85;718;20957;202;840;363;ok;;;;;;;2022-10-29T12:40:03.780Z;1667047203000;1818390740;21,04618912
C115_G1;1657210000000;1665228822120;85;718;20958;202;840;363;ok;;;;;;;2022-10-29T12:40:17.640Z;1667047217000;1818394880;21,04623704
C115_G1;1657210000000;1665228829600;85;718;20957;202;841;363;ok;;;;;;;2022-10-29T12:40:19.840Z;1667047219000;1818389400;21,04617361
C115_G1;1657210000000;1665228848300;85;718;20958;202;841;363;ok;;;;;;;2022-10-29T12:40:20.220Z;1667047220000;1818371700;21,04596875
C115_G1;1657210000000;1665228902020;85;718;20959;202;841;363;ok;;;;;;;2022-10-29T12:40:28.080Z;1667047228000;1818325980;21,04543958
C115_G1;1657210000000;1665228989060;85;718;20960;202;841;363;ok;;;;;;;2022-10-29T12:40:36.200Z;1667047236000;1818246940;21,04452477
C115_G1;1657210000000;1665229004020;85;718;20961;202;841;363;ok;;;;;;;2022-10-29T12:40:40.660Z;1667047240000;1818235980;21,04439792
C115_G1;1657210000000;1665229008440;85;718;20962;202;841;363;ok;;;;;;;2022-10-29T12:40:54.960Z;1667047254000;1818245560;21,0445088
C115_G1;1657210000000;1665229011840;85;718;20963;202;841;363;ok;;;;;;;2022-10-29T12:41:08.420Z;1667047268000;1818256160;21,04463148
C115_G1;1657210000000;1665229015240;85;718;20964;202;841;363;ok;;;;;;;2022-10-29T12:41:10.600Z;1667047270000;1818254760;21,04461528
C115_G1;1657210000000;1665229017960;85;718;20965;202;841;363;ok;;;;;;;2022-10-29T12:42:33.100Z;1667047353000;1818335040;21,04554444
C115_G1;1657210000000;1665229022380;85;718;20966;202;841;363;ok;;;;;;;2022-10-29T12:42:46.080Z;1667047366000;1818343620;21,04564375
C115_G1;1657210000000;1665229129480;85;718;20967;202;841;363;ok;;;;;;;2022-10-29T12:43:14.420Z;1667047394000;1818264520;21,04472824
C115_G1;1657210000000;1665229132540;85;718;20968;202;841;363;ok;;;;;;;2022-10-29T12:43:21.600Z;1667047401000;1818268460;21,04477384
C115_G1;1657210000000;1665229154300;85;719;20968;202;841;363;ok;;;;;;;2022-10-29T12:46:00.420Z;1667047560000;1818405700;21,04636227
C115_G1;1657210000000;1665229155320;85;718;20968;202;841;363;ok;;;;;;;2022-10-29T12:46:52.900Z;1667047612000;1818456680;21,04695231
C115_G1;1657210000000;1665229155660;85;719;20968;202;841;363;ok;;;;;;;2022-10-29T12:47:04.840Z;1667047624000;1818468340;21,04708727
C115_G1;1657210000000;1665229179460;85;719;20969;202;841;363;ok;;;;;;;2022-10-29T12:47:45.120Z;1667047665000;1818485540;21,04728634
C115_G1;1657210000000;1665229182180;85;719;20970;202;841;363;ok;;;;;;;2022-10-29T12:47:47.820Z;1667047667000;1818484820;21,04727801
C115_G1;1657210000000;1665229220260;85;719;20971;202;841;363;ok;;;;;;;2022-10-29T12:48:00.400Z;1667047680000;1818459740;21,04698773
C115_G1;1657210000000;1665229407940;85;719;20972;202;841;363;ok;;;;;;;2022-10-29T12:48:35.280Z;1667047715000;1818307060;21,0452206
C115_G1;1657210000000;1665229414060;85;719;20973;202;841;363;ok;;;;;;;2022-10-29T12:48:47.440Z;1667047727000;1818312940;21,04528866
C115_G1;1657210000000;1665229424600;85;719;20973;202;841;364;ok;;;;;;;2022-10-29T12:50:19.800Z;1667047819000;1818394400;21,04623148
C115_G1;1657210000000;1665229430720;85;719;20973;202;841;363;ok;;;;;;;2022-10-29T12:50:23.400Z;1667047823000;1818392280;21,04620694
C115_G1;1657210000000;1665229448060;85;719;20974;202;841;363;ok;;;;;;;2022-10-29T12:50:29.680Z;1667047829000;1818380940;21,04607569
C115_G1;1657210000000;1665229705100;85;719;20975;202;841;363;ok;;;;;;;2022-10-29T12:50:46.040Z;1667047846000;1818140900;21,04329745
C115_G1;1657210000000;1665229856740;85;719;20976;202;841;363;ok;;;;;;;2022-10-29T12:51:20.420Z;1667047880000;1818023260;21,04193588
C115_G1;1657210000000;1665229947860;85;719;20977;202;841;363;ok;;;;;;;2022-10-29T12:51:27.160Z;1667047887000;1817939140;21,04096227
C115_G1;1657210000000;1665229967240;85;719;20978;202;841;363;ok;;;;;;;2022-10-29T12:52:00.340Z;1667047920000;1817952760;21,04111991
C115_G1;1657210000000;1665230000560;85;719;20979;202;841;363;ok;;;;;;;2022-10-29T12:52:02.500Z;1667047922000;1817921440;21,04075741
C115_G1;1657210000000;1665230140660;85;719;20980;202;841;363;ok;;;;;;;2022-10-29T12:52:18.340Z;1667047938000;1817797340;21,03932106
C115_G1;1657210000000;1665230151880;85;719;20981;202;841;363;ok;;;;;;;2022-10-29T12:52:36.020Z;1667047956000;1817804120;21,03939954
C115_G1;1657210000000;1665230167180;85;719;20982;202;841;363;ok;;;;;;;2022-10-29T12:52:45.160Z;1667047965000;1817797820;21,03932662
C115_G1;1657210000000;1665230202540;85;719;20983;202;841;363;ok;;;;;;;2022-10-29T12:53:12.020Z;1667047992000;1817789460;21,03922986
C115_G1;1657210000000;1665230273600;85;719;20984;202;841;363;ok;;;;;;;2022-10-29T12:53:17.260Z;1667047997000;1817723400;21,03846528
C115_G1;1657210000000;1665230334120;85;719;20985;202;841;363;ok;;;;;;;2022-10-29T12:53:30.140Z;1667048010000;1817675880;21,03791528
C115_G1;1657210000000;1665230354520;85;719;20986;202;841;363;ok;;;;;;;2022-10-29T12:54:20.420Z;1667048060000;1817705480;21,03825787
C115_G1;1657210000000;1665230374920;85;719;20987;202;841;363;ok;;;;;;;2022-10-29T12:54:23.220Z;1667048063000;1817688080;21,03805648
C115_G1;1657210000000;1665230425580;85;719;20987;202;842;363;ok;;;;;;;2022-10-29T12:54:28.980Z;1667048068000;1817642420;21,03752801
C115_G1;1657210000000;1665230487120;85;719;20988;202;842;363;ok;;;;;;;2022-10-29T12:54:31.800Z;1667048071000;1817583880;21,03685046
C115_G1;1657210000000;1665230532680;85;719;20989;202;842;363;ok;;;;;;;2022-10-29T12:54:42.600Z;1667048082000;1817549320;21,03645046
C115_G1;1657210000000;1665230623800;85;719;20990;202;842;363;ok;;;;;;;2022-10-29T12:54:48.760Z;1667048088000;1817464200;21,03546528
C115_G1;1657210000000;1665230633320;85;719;20991;202;842;363;ok;;;;;;;2022-10-29T12:54:58.340Z;1667048098000;1817464680;21,03547083
C115_G1;1657210000000;1665230635700;85;719;20992;202;842;363;ok;;;;;;;2022-10-29T12:55:18.740Z;1667048118000;1817482300;21,03567477
C115_G1;1657210000000;1665230890700;85;719;20993;202;842;363;ok;;;;;;;2022-10-29T12:55:23.940Z;1667048123000;1817232300;21,03278125
C115_G1;1657210000000;1665230970260;85;719;20994;202;842;363;ok;;;;;;;2022-10-29T12:55:55.840Z;1667048155000;1817184740;21,03223079
C115_G1;1657210000000;1665230988620;85;719;20995;202;842;363;ok;;;;;;;2022-10-29T12:56:03.220Z;1667048163000;1817174380;21,03211088
C115_G1;1657210000000;1665231004600;85;719;20996;202;842;363;ok;;;;;;;2022-10-29T12:56:05.400Z;1667048165000;1817160400;21,03194907
C115_G1;1657210000000;1665231037920;85;719;20997;202;842;363;ok;;;;;;;2022-10-29T12:56:09.140Z;1667048169000;1817131080;21,03160972
C115_G1;1657210000000;1665231059000;85;719;20998;202;842;363;ok;;;;;;;2022-10-29T12:56:12.360Z;1667048172000;1817113000;21,03140046
C115_G1;1657210000000;1665231068180;85;719;20999;202;842;363;ok;;;;;;;2022-10-29T12:56:16.900Z;1667048176000;1817107820;21,03134051
C115_G1;1657210000000;1665231071580;85;719;21000;202;842;363;ok;;;;;;;2022-10-29T12:56:20.420Z;1667048180000;1817108420;21,03134745
C115_G1;1657210000000;1665231091980;85;719;21000;202;843;363;ok;;;;;;;2022-10-29T12:56:58.920Z;1667048218000;1817126020;21,03155116
C115_G1;1657210000000;1665231095040;85;719;21001;202;842;363;ok;;;;;;;2022-10-29T12:57:08.920Z;1667048228000;1817132960;21,03163148
C115_G1;1657210000000;1665231095720;85;719;21000;202;843;363;ok;;;;;;;2022-10-29T12:57:35.080Z;1667048255000;1817159280;21,03193611
C115_G1;1657210000000;1665231097080;85;719;21001;202;842;363;ok;;;;;;;2022-10-29T12:58:13.820Z;1667048293000;1817195920;21,03236019
C115_G1;1657210000000;1665231103200;85;719;21000;202;843;363;ok;;;;;;;2022-10-29T12:58:17.080Z;1667048297000;1817193800;21,03233565
C115_G1;1657210000000;1665231127340;85;719;21001;202;843;363;ok;;;;;;;2022-10-29T12:58:32.820Z;1667048312000;1817184660;21,03222986
C115_G1;1657210000000;1665231135500;85;719;21002;202;843;363;ok;;;;;;;2022-10-29T12:59:08.700Z;1667048348000;1817212500;21,03255208
C115_G1;1657210000000;1665231158620;85;719;21003;202;843;363;ok;;;;;;;2022-10-29T12:59:12.140Z;1667048352000;1817193380;21,03233079
C115_G1;1657210000000;1665231252800;85;719;21004;202;843;363;ok;;;;;;;2022-10-29T13:00:00.220Z;1667048400000;1817147200;21,0317963
C115_G1;1657210000000;1665231267420;85;719;21005;202;843;363;ok;;;;;;;2022-10-29T13:00:19.360Z;1667048419000;1817151580;21,03184699
C115_G1;1657210000000;1665231295640;85;719;21006;202;843;363;ok;;;;;;;2022-10-29T13:00:39.280Z;1667048439000;1817143360;21,03175185
C115_G1;1657210000000;1665231299040;85;719;21006;202;843;364;ok;;;;;;;2022-10-29T13:01:25.820Z;1667048485000;1817185960;21,03224491
C115_G1;1657210000000;1665231302100;85;719;21007;202;843;364;ok;;;;;;;2022-10-29T13:01:35.740Z;1667048495000;1817192900;21,03232523
C115_G1;1657210000000;1665231404440;85;719;21008;202;843;364;ok;;;;;;;2022-10-29T13:01:40.280Z;1667048500000;1817095560;21,03119861
C115_G1;1657210000000;1665231459880;85;719;21009;202;843;364;ok;;;;;;;2022-10-29T13:01:45.180Z;1667048505000;1817045120;21,03061481
C115_G1;1657210000000;1665231555080;85;719;21010;202;843;364;ok;;;;;;;2022-10-29T13:01:50.560Z;1667048510000;1816954920;21,02957083
C115_G1;1657210000000;1665231591460;85;719;21011;202;843;364;ok;;;;;;;2022-10-29T13:01:53.260Z;1667048513000;1816921540;21,02918449
C115_G1;1657210000000;1665231605400;85;719;21012;202;843;364;ok;;;;;;;2022-10-29T13:02:00.580Z;1667048520000;1816914600;21,02910417
C115_G1;1657210000000;1665231619680;85;719;21013;202;843;364;ok;;;;;;;2022-10-29T13:02:09.100Z;1667048529000;1816909320;21,02904306
C115_G1;1657210000000;1665231639740;85;719;21014;202;843;364;ok;;;;;;;2022-10-29T13:02:16.760Z;1667048536000;1816896260;21,0288919
C115_G1;1657210000000;1665231645520;85;719;21015;202;843;364;ok;;;;;;;2022-10-29T13:02:22.760Z;1667048542000;1816896480;21,02889444
C115_G1;1657210000000;1665231677140;85;719;21016;202;843;364;ok;;;;;;;2022-10-29T13:03:00.120Z;1667048580000;1816902860;21,02896829
C115_G1;1657210000000;1665231851220;85;719;21017;202;843;364;ok;;;;;;;2022-10-29T13:03:32.100Z;1667048612000;1816760780;21,02732384
C115_G1;1657210000000;1665231859380;85;719;21018;202;843;364;ok;;;;;;;2022-10-29T13:04:07.320Z;1667048647000;1816787620;21,02763449
C115_G1;1657210000000;1665231884200;85;719;21019;202;843;364;ok;;;;;;;2022-10-29T13:04:33.180Z;1667048673000;1816788800;21,02764815
C115_G1;1657210000000;1665231895420;85;719;21020;202;843;364;ok;;;;;;;2022-10-29T13:04:35.420Z;1667048675000;1816779580;21,02754144
C115_G1;1657210000000;1665232172520;85;719;21021;202;843;364;ok;;;;;;;2022-10-29T13:04:38.100Z;1667048678000;1816505480;21,02436898
C115_G1;1657210000000;1665232310220;85;719;21022;202;843;364;ok;;;;;;;2022-10-29T13:04:46.720Z;1667048686000;1816375780;21,02286782
C115_G1;1657210000000;1665232313960;85;719;21023;202;843;364;ok;;;;;;;2022-10-29T13:05:06.400Z;1667048706000;1816392040;21,02305602
C115_G1;1657210000000;1665232322800;85;719;21024;202;843;364;ok;;;;;;;2022-10-29T13:05:39.000Z;1667048739000;1816416200;21,02333565
C115_G1;1657210000000;1665232361220;85;719;21025;202;843;364;ok;;;;;;;2022-10-29T13:05:41.820Z;1667048741000;1816379780;21,02291412
C115_G1;1657210000000;1665232411880;85;719;21026;202;843;364;ok;;;;;;;2022-10-29T13:06:08.080Z;1667048768000;1816356120;21,02264028
C115_G1;1657210000000;1665232414600;85;719;21027;202;843;364;ok;;;;;;;2022-10-29T13:06:10.440Z;1667048770000;1816355400;21,02263194
C115_G1;1657210000000;1665232498920;85;719;21027;202;844;364;ok;;;;;;;2022-10-29T13:06:17.900Z;1667048777000;1816278080;21,02173704
C115_G1;1657210000000;1665232602620;85;719;21028;202;844;364;ok;;;;;;;2022-10-29T13:07:23.680Z;1667048843000;1816240380;21,02130069
C115_G1;1657210000000;1665232606020;85;719;21029;202;844;364;ok;;;;;;;2022-10-29T13:08:14.140Z;1667048894000;1816287980;21,02185162
C115_G1;1657210000000;1665232691020;85;719;21030;202;844;364;ok;;;;;;;2022-10-29T13:08:20.260Z;1667048900000;1816208980;21,02093727
C115_G1;1657210000000;1665232708360;85;719;21031;202;844;364;ok;;;;;;;2022-10-29T13:10:07.080Z;1667049007000;1816298640;21,021975
C115_G1;1657210000000;1665232785540;85;719;21032;202;844;364;ok;;;;;;;2022-10-29T13:10:11.680Z;1667049011000;1816225460;21,02112801
C115_G1;1657210000000;1665232833840;85;719;21033;202;844;364;ok;;;;;;;2022-10-29T13:10:13.780Z;1667049013000;1816179160;21,02059213
C115_G1;1657210000000;1665232861380;85;719;21034;202;844;364;ok;;;;;;;2022-10-29T13:10:39.620Z;1667049039000;1816177620;21,02057431
C115_G1;1657210000000;1665232876000;85;720;21034;202;844;364;ok;;;;;;;2022-10-29T13:11:15.900Z;1667049075000;1816199000;21,02082176
C115_G1;1657210000000;1665232876340;85;719;21034;202;844;364;ok;;;;;;;2022-10-29T13:12:25.780Z;1667049145000;1816268660;21,02162801
C115_G1;1657210000000;1665232884160;85;719;21035;202;844;364;ok;;;;;;;2022-10-29T13:12:28.740Z;1667049148000;1816263840;21,02157222
C115_G1;1657210000000;1665232910680;85;719;21036;202;844;364;ok;;;;;;;2022-10-29T13:12:32.060Z;1667049152000;1816241320;21,02131157
C115_G1;1657210000000;1665232913060;85;719;21036;202;845;364;ok;;;;;;;2022-10-29T13:12:37.300Z;1667049157000;1816243940;21,0213419
C115_G1;1657210000000;1665233031380;85;719;21037;202;845;364;ok;;;;;;;2022-10-29T13:13:25.400Z;1667049205000;1816173620;21,02052801
C115_G1;1657210000000;1665233043620;85;719;21038;202;845;364;ok;;;;;;;2022-10-29T13:13:27.900Z;1667049207000;1816163380;21,02040949
C115_G1;1657210000000;1665233141540;85;719;21039;202;845;364;ok;;;;;;;2022-10-29T13:14:54.580Z;1667049294000;1816152460;21,0202831
C115_G1;1657210000000;1665233143240;85;719;21040;202;845;364;ok;;;;;;;2022-10-29T13:14:56.400Z;1667049296000;1816152760;21,02028657
C115_G1;1657210000000;1665233169080;85;719;21040;202;846;364;ok;;;;;;;2022-10-29T13:15:02.100Z;1667049302000;1816132920;21,02005694
C115_G1;1657210000000;1665233303380;85;719;21041;202;846;364;ok;;;;;;;2022-10-29T13:15:07.160Z;1667049307000;1816003620;21,01856042
C115_G1;1657210000000;1665233314940;85;719;21042;202;846;364;ok;;;;;;;2022-10-29T13:15:43.920Z;1667049343000;1816028060;21,01884329
C115_G1;1657210000000;1665233317320;85;719;21043;202;846;364;ok;;;;;;;2022-10-29T13:15:57.720Z;1667049357000;1816039680;21,01897778
C115_G1;1657210000000;1665233381580;85;719;21044;202;846;364;ok;;;;;;;2022-10-29T13:16:17.960Z;1667049377000;1815995420;21,01846551
C115_G1;1657210000000;1665233384980;85;719;21045;202;846;364;ok;;;;;;;2022-10-29T13:16:42.400Z;1667049402000;1816017020;21,01871551
C115_G1;1657210000000;1665233442440;85;719;21046;202;846;364;ok;;;;;;;2022-10-29T13:16:57.480Z;1667049417000;1815974560;21,01822407
C115_G1;1657210000000;1665233450940;85;719;21047;202;846;364;ok;;;;;;;2022-10-29T13:17:49.580Z;1667049469000;1816018060;21,01872755
C115_G1;1657210000000;1665233457400;85;719;21048;202;846;364;ok;;;;;;;2022-10-29T13:19:07.000Z;1667049547000;1816089600;21,01955556
C115_G1;1657210000000;1665233486980;85;719;21049;202;846;364;ok;;;;;;;2022-10-29T13:21:32.080Z;1667049692000;1816205020;21,02089144
C115_G1;1657210000000;1665233584220;85;719;21050;202;846;364;ok;;;;;;;2022-10-29T13:21:35.640Z;1667049695000;1816110780;21,01980069
C115_G1;1657210000000;1665233621280;85;719;21051;202;846;364;ok;;;;;;;2022-10-29T13:22:39.660Z;1667049759000;1816137720;21,0201125
C115_G1;1657210000000;1665233648820;85;719;21052;202;846;364;ok;;;;;;;2022-10-29T13:27:23.500Z;1667050043000;1816394180;21,02308079
C115_G1;1657210000000;1665233670240;85;719;21053;202;846;364;ok;;;;;;;2022-10-29T13:28:44.680Z;1667050124000;1816453760;21,02377037
C115_G1;1657210000000;1665233710700;85;719;21054;202;846;364;ok;;;;;;;2022-10-29T13:30:27.620Z;1667050227000;1816516300;21,02449421
C115_G1;1657210000000;1665233839560;85;719;21055;202;846;364;ok;;;;;;;2022-10-29T13:31:25.740Z;1667050285000;1816445440;21,02367407
C115_G1;1657210000000;1665233842620;85;719;21056;202;846;364;ok;;;;;;;2022-10-29T13:31:55.660Z;1667050315000;1816472380;21,02398588
C115_G1;1657210000000;1665233876280;85;719;21057;202;846;364;ok;;;;;;;2022-10-29T13:32:43.540Z;1667050363000;1816486720;21,02415185
C115_G1;1657210000000;1665233879340;85;719;21058;202;846;364;ok;;;;;;;2022-10-29T13:33:33.240Z;1667050413000;1816533660;21,02469514
C115_G1;1657210000000;1665233955160;85;719;21059;202;846;364;ok;;;;;;;2022-10-29T13:34:05.960Z;1667050445000;1816489840;21,02418796
C115_G1;1657210000000;1665233967740;85;719;21060;202;846;364;ok;;;;;;;2022-10-29T13:35:43.440Z;1667050543000;1816575260;21,02517662
C115_G1;1657210000000;1665234022140;85;719;21061;202;846;364;ok;;;;;;;2022-10-29T13:36:42.820Z;1667050602000;1816579860;21,02522986
C115_G1;1657210000000;1665234030980;85;719;21061;202;847;364;ok;;;;;;;2022-10-29T13:37:39.940Z;1667050659000;1816628020;21,02578727
C115_G1;1657210000000;1665234033700;85;719;21062;202;847;364;ok;;;;;;;2022-10-29T13:42:49.580Z;1667050969000;1816935300;21,02934375
C115_G1;1657210000000;1665234066340;85;719;21063;202;847;364;ok;;;;;;;2022-10-29T13:44:08.980Z;1667051048000;1816981660;21,02988032
C115_G1;1657210000000;1665234199640;85;719;21064;202;847;364;ok;;;;;;;2022-10-29T13:44:16.280Z;1667051056000;1816856360;21,02843009
C115_G1;1657210000000;1665234235000;85;719;21065;202;847;364;ok;;;;;;;2022-10-29T13:44:34.220Z;1667051074000;1816839000;21,02822917
C115_G1;1657210000000;1665234284980;85;719;21066;202;847;364;ok;;;;;;;2022-10-29T13:45:43.060Z;1667051143000;1816858020;21,02844931
C115_G1;1657210000000;1665234508360;85;719;21067;202;847;364;ok;;;;;;;2022-10-29T13:49:56.240Z;1667051396000;1816887640;21,02879213
C115_G1;1657210000000;1665234611380;85;719;21068;202;847;364;ok;;;;;;;2022-10-29T13:50:21.960Z;1667051421000;1816809620;21,02788912
C115_G1;1657210000000;1665234751800;85;719;21068;202;848;364;ok;;;;;;;2022-10-29T13:52:18.260Z;1667051538000;1816786200;21,02761806
C115_G1;1657210000000;1665234820820;85;719;21069;202;848;364;ok;;;;;;;2022-10-29T13:53:25.940Z;1667051605000;1816784180;21,02759468
