ID;C_G;Licence_plate;Category;Color;Trajectory_start;Trajectory_end;Average_ speed_kpxh;Minimum_speed_kpxh;Maximum_speed_kpxh;Section_speed_kmh;Duration_of_occurrence_s;Stationary_duration_s
1415115;C115_G3;;car;black;1665909793780;1665909793940;391.21;391.21;391.21;;0.16;0.00
1415117;C115_G3;;car;black;1665909792440;1665909792480;1304.88;1304.87;1304.87;;0.04;0.00
1415143;C115_G3;;car;black;1665909850520;1665909850620;536.93;536.93;536.93;;0.10;0.00
1415265;C115_G3;;car;white;1665909830440;1665909830500;1469.98;1469.98;1469.98;;0.06;0.00
1415300;C115_G3;;car;silver;1665909843360;1665909843400;1280.34;1280.34;1280.34;;0.04;0.00
1415316;C115_G3;;car;black;1665909845640;1665909845680;1200.74;1200.74;1200.74;;0.04;0.00
1415404;C115_G3;;car;silver;1665909866300;1665909866360;1152.12;1152.12;1152.12;;0.06;0.00
1415415;C115_G3;;car;black;1665909870500;1665909870620;578.27;578.27;578.27;;0.12;0.00
1415509;C115_G3;;car;silver;1665909888980;1665909889120;478.19;477.53;479.07;;0.14;0.00
1415618;C115_G3;;car;black;1665909916860;1665909916920;1298.21;1298.21;1298.21;;0.06;0.00
1415620;C115_G3;;car;silver;1665909919160;1665909919220;1244.19;1244.19;1244.19;;0.06;0.00
1415734;C115_G3;;car;white;1665909951940;1665909951980;1789.69;1789.69;1789.69;;0.04;0.00
1415782;C115_G3;;car;silver;1665909964180;1665909964220;1511.82;1511.82;1511.82;;0.04;0.00
1415957;C115_G3;;car;white;1665910018220;1665910018340;541.02;541.02;541.02;;0.12;0.00
1415977;C115_G3;;car;silver;1665910022960;1665910023020;936.88;936.88;936.88;;0.06;0.00
1416020;C115_G3;;light;orange;1665910032480;1665910032540;1603.23;1603.23;1603.23;;0.06;0.00
1416099;C115_G3;;car;black;1665910060060;1665910060200;538.93;538.93;538.93;;0.14;0.00
1416152;C115_G3;;car;red;1665910070620;1665910070680;1198.34;1198.34;1198.34;;0.06;0.00
1416256;C115_G3;;car;black;1665910097340;1665910097400;1023.21;1023.21;1023.21;;0.06;0.00
1416257;C115_G3;;car;silver;1665910098440;1665910098540;489.81;489.81;489.81;;0.10;0.00
1416316;C115_G3;;light;white;1665910111220;1665910111440;456.37;456.37;456.37;;0.22;0.00
1416375;C115_G3;;motorcycle;undefined;1665910118880;1665910118920;1578.51;1578.51;1578.51;;0.04;0.00
1416430;C115_G3;;car;black;1665910138380;1665910138440;857.81;857.81;857.81;;0.06;0.00
1416456;C115_G3;;car;black;1665910144620;1665910144680;1279.05;1277.17;1279.99;;0.06;0.00
1416494;C115_G3;;car;black;1665910149900;1665910149940;1321.60;1321.60;1321.60;;0.04;0.00
1416585;C115_G3;;car;black;1665910174560;1665910174660;581.52;581.52;581.52;;0.10;0.00
1416779;C115_G3;;car;silver;1665910236540;1665910236600;1220.94;1220.94;1220.94;;0.06;0.00
1416819;C115_G3;;car;silver;1665910264400;1665910264440;1725.88;1725.88;1725.88;;0.04;0.00
1416828;C115_G3;;car;black;1665910267000;1665910267080;686.53;686.53;686.53;;0.08;0.00
1416946;C115_G3;;car;black;1665910297540;1665910297600;1130.05;1130.05;1130.05;;0.06;0.00
1416949;C115_G3;;car;silver;1665910299780;1665910299840;1113.74;1113.74;1113.74;;0.06;0.00
1417007;C115_G3;;car;silver;1665910312920;1665910312980;1390.66;1390.66;1390.66;;0.06;0.00
1417125;C115_G3;;car;silver;1665910342520;1665910342580;1141.35;1141.35;1141.35;;0.06;0.00
1417126;C115_G3;;car;blue;1665910343900;1665910343960;1071.23;1071.23;1071.23;;0.06;0.00
1417160;C115_G3;;car;yellow;1665910356560;1665910356640;1059.50;1059.50;1059.50;;0.08;0.00
1417162;C115_G3;;car;white;1665910358040;1665910358100;1112.59;1112.59;1112.59;;0.06;0.00
1417178;C115_G3;;car;silver;1665910364800;1665910364860;1081.43;1081.43;1081.43;;0.06;0.00
1417192;C115_G3;;car;black;1665910372660;1665910372740;771.06;771.06;771.06;;0.08;0.00
1417270;C115_G3;;car;silver;1665910387340;1665910387420;973.02;973.02;973.02;;0.08;0.00
1417305;C115_G3;;car;silver;1665910402720;1665910402780;1408.07;1408.07;1408.07;;0.06;0.00
1417319;C115_G3;;car;black;1665910407020;1665910407060;1452.52;1452.52;1452.52;;0.04;0.00
1417448;C115_G3;;car;silver;1665910439380;1665910439560;355.01;355.01;355.01;;0.18;0.00
1417500;C115_G3;;car;black;1665910443420;1665910443500;591.98;591.98;591.98;;0.08;0.00
1417582;C115_G3;;car;black;1665910471480;1665910471620;566.79;566.79;566.79;;0.14;0.00
1417814;C115_G3;;car;silver;1665910552500;1665910552560;1084.85;1084.85;1084.85;;0.06;0.00
1417936;C115_G3;;car;black;1665910603160;1665910603200;1418.78;1418.78;1418.78;;0.04;0.00
1417972;C115_G3;;car;silver;1665910631220;1665910631280;1105.36;1103.13;1106.48;;0.06;0.00
1418032;C115_G3;;car;silver;1665910650120;1665910650300;465.95;465.95;465.95;;0.18;0.00
1418033;C115_G3;;car;black;1665910648720;1665910648780;1014.23;1014.23;1014.23;;0.06;0.00
1418131;C115_G3;;car;black;1665910676880;1665910677040;569.46;569.46;569.46;;0.16;0.00
1418133;C115_G3;;car;silver;1665910675900;1665910675940;1322.26;1322.26;1322.26;;0.04;0.00
1418213;C115_G3;;car;black;1665910693380;1665910693460;976.06;976.06;976.06;;0.08;0.00
1418260;C115_G3;;car;silver;1665910705940;1665910706000;1199.96;1199.96;1199.96;;0.06;0.00
1418266;C115_G3;;car;silver;1665910707740;1665910707800;1236.37;1236.37;1236.37;;0.06;0.00
1418271;C115_G3;;car;silver;1665910708580;1665910708640;1250.10;1250.10;1250.10;;0.06;0.00
1418334;C115_G3;;car;silver;1665910724700;1665910724820;539.19;539.19;539.19;;0.12;0.00
1418381;C115_G3;;car;silver;1665910737520;1665910737580;1207.39;1207.39;1207.39;;0.06;0.00
1418393;C115_G3;;car;red;1665910741340;1665910741400;1033.42;1033.42;1033.42;;0.06;0.00
1418401;C115_G3;;car;black;1665910743760;1665910743820;856.31;856.31;856.31;;0.06;0.00
1418406;C115_G3;;car;black;1665910746260;1665910746380;424.40;424.40;424.40;;0.12;0.00
1418410;C115_G3;;car;black;1665910750720;1665910750940;235.60;235.60;235.60;;0.22;0.00
1418414;C115_G3;;car;silver;1665910753460;1665910753600;462.89;462.89;462.89;;0.14;0.00
1418438;C115_G3;;car;silver;1665910757920;1665910758000;798.48;798.48;798.48;;0.08;0.00
1418459;C115_G3;;car;white;1665910760740;1665910760800;1087.11;1087.11;1087.11;;0.06;0.00
1418507;C115_G3;;car;silver;1665910770620;1665910770720;597.78;597.78;597.78;;0.10;0.00
1418550;C115_G3;;car;silver;1665910786200;1665910786260;1124.32;1124.32;1124.32;;0.06;0.00
1418594;C115_G3;;car;silver;1665910791920;1665910791960;1500.74;1500.74;1500.74;;0.04;0.00
1418629;C115_G3;;car;black;1665910802060;1665910802180;631.67;631.67;631.67;;0.12;0.00
1418867;C115_G3;;car;silver;1665910863700;1665910863760;1241.77;1241.77;1241.77;;0.06;0.00
1418896;C115_G3;;car;silver;1665910880540;1665910880600;1182.10;1182.10;1182.10;;0.06;0.00
1418900;C115_G3;;car;silver;1665910882000;1665910882060;1171.53;1171.53;1171.53;;0.06;0.00
1418947;C115_G3;;car;blue;1665910898740;1665910898860;483.58;483.58;483.58;;0.12;0.00
1419022;C115_G3;;car;black;1665910918880;1665910919180;223.51;223.51;223.51;;0.30;0.00
1419060;C115_G3;;car;silver;1665910930000;1665910930060;1260.17;1260.01;1260.48;;0.06;0.00
1419165;C115_G3;;bus;silver;1665910961000;1665910961040;651.68;651.68;651.68;;0.04;0.04
1419175;C115_G3;;car;silver;1665910964500;1665910964580;907.06;907.06;907.06;;0.08;0.00
1419213;C115_G3;;car;black;1665910972900;1665910972980;1063.73;1063.73;1063.73;;0.08;0.00
1419260;C115_G3;;car;white;1665910985780;1665910985860;872.07;872.07;872.07;;0.08;0.00
1419436;C115_G3;;car;white;1665911053020;1665911053060;1561.82;1561.82;1561.82;;0.04;0.00
1419448;C115_G3;;car;black;1665911057620;1665911057760;541.32;541.32;541.32;;0.14;0.00
1419476;C115_G3;;car;black;1665911068100;1665911068200;553.80;553.80;553.80;;0.10;0.00
1419564;C115_G3;;car;silver;1665911091480;1665911091540;1142.76;1142.76;1142.76;;0.06;0.00
1419571;C115_G3;;car;black;1665911096400;1665911096460;1176.97;1176.97;1176.97;;0.06;0.00
1419612;C115_G3;;car;silver;1665911103580;1665911103620;1556.01;1556.01;1556.01;;0.04;0.00
1419625;C115_G3;;car;silver;1665911109760;1665911117000;644.47;468.46;1172.50;;0.24;0.00
1419658;C115_G3;;car;silver;1665911115660;1665911115720;1466.46;1466.46;1466.46;;0.06;0.00
1419696;C115_G3;;car;red;1665911132160;1665911132200;1846.41;1846.41;1846.41;;0.04;0.00
1420038;C115_G3;;car;silver;1665911226840;1665911226920;475.90;475.90;475.90;;0.08;0.00
1420079;C115_G3;;car;silver;1665911226860;1665911226900;1570.25;1568.76;1571.75;;0.04;0.00
1420094;C115_G3;;car;silver;1665911230940;1665911230980;1584.93;1584.93;1584.93;;0.04;0.00
1420142;C115_G3;;car;white;1665911260760;1665911260820;1508.44;1508.44;1508.44;;0.06;0.00
1420162;C115_G3;;heavy;white;1665911263940;1665911264080;530.66;530.66;530.66;;0.14;0.00
1420172;C115_G3;;car;silver;1665911332470;1665911333620;147.46;147.46;147.46;;1.15;1.15
1420174;C115_G3;;car;black;1665911267000;1665911267120;473.94;473.94;473.94;;0.12;0.00
1420237;C115_G3;;car;white;1665911287500;1665911287560;1211.95;1211.95;1211.95;;0.06;0.00
1420275;C115_G3;;car;white;1665911293420;1665911293480;977.02;977.02;977.02;;0.06;0.00
1420345;C115_G3;;car;silver;1665911308940;1665911309000;1180.36;1180.36;1180.36;;0.06;0.00
1420399;C115_G3;;car;silver;1665911338080;1665911338280;356.33;356.33;356.33;;0.20;0.00
1420406;C115_G3;;car;silver;1665911332140;1665911332180;1319.76;1319.76;1319.76;;0.04;0.00
1420490;C115_G3;;car;silver;1665911361040;1665911361100;1324.59;1324.59;1324.59;;0.06;0.00
1420536;C115_G3;;car;black;1665911370660;1665911370740;634.01;634.01;634.01;;0.08;0.00
1420550;C115_G3;;car;black;1665911376760;1665911376820;1366.06;1366.06;1366.06;;0.06;0.00
1420663;C115_G3;;car;silver;1665911415340;1665911415480;508.62;508.62;508.62;;0.14;0.00
1420669;C115_G3;;car;red;1665911415160;1665911415200;1170.32;1170.32;1170.32;;0.04;0.00
1420801;C115_G3;;car;silver;1665911449640;1665911449700;1111.73;1111.73;1111.73;;0.06;0.00
1420900;C115_G3;;car;black;1665911481120;1665911481160;1257.74;1257.74;1257.74;;0.04;0.00
1420947;C115_G3;;car;silver;1665911495380;1665911495440;1126.88;1126.88;1126.88;;0.06;0.00
1421064;C115_G3;;car;white;1665911534400;1665911534480;743.99;743.99;743.99;;0.08;0.00
1421073;C115_G3;;car;black;1665911536460;1665911536520;822.25;822.25;822.25;;0.06;0.00
1421152;C115_G3;;car;silver;1665911558920;1665911558980;1190.83;1190.83;1190.83;;0.06;0.00
1421258;C115_G3;;car;black;1665911597520;1665911597580;1252.11;1246.61;1254.85;;0.06;0.00
1421280;C115_G3;;car;black;1665911607100;1665911607160;1103.41;1103.41;1103.41;;0.06;0.00
1421296;C115_G3;;car;silver;1665911610640;1665911610680;1413.41;1413.41;1413.41;;0.04;0.00
1421331;C115_G3;;car;black;1665911623060;1665911623100;1518.38;1518.38;1518.38;;0.04;0.00
1421368;C115_G3;;bus;white;1665911632760;1665911632800;1037.20;1037.20;1037.20;;0.04;0.00
1421431;C115_G3;;car;silver;1665911644040;1665911644120;627.39;627.39;627.39;;0.08;0.00
1421439;C115_G3;;car;black;1665911646060;1665911646140;591.29;591.29;591.29;;0.08;0.00
1421486;C115_G3;;car;black;1665911657420;1665911657480;926.58;926.58;926.58;;0.06;0.00
1421584;C115_G3;;car;silver;1665911682540;1665911682580;1530.21;1530.21;1530.21;;0.04;0.00
1421619;C115_G3;;motorcycle;undefined;1665911690780;1665911690800;1913.35;1913.35;1913.35;;0.02;0.00
1421649;C115_G3;;car;black;1665911704540;1665911704620;552.42;552.42;552.42;;0.08;0.00
1421709;C115_G3;;car;black;1665911713820;1665911713920;605.79;605.79;605.79;;0.10;0.00
1421754;C115_G3;;car;black;1665911725880;1665911725960;957.79;957.79;957.79;;0.08;0.00
1421797;C115_G3;;car;silver;1665911734500;1665911734600;746.48;746.48;746.48;;0.10;0.00
1421818;C115_G3;;car;silver;1665911737700;1665911737760;867.62;867.62;867.62;;0.06;0.00
1421837;C115_G3;;motorcycle;undefined;1665911739920;1665911740000;859.52;859.52;859.52;;0.08;0.00
1421849;C115_G3;;car;black;1665911742160;1665911742240;1029.20;1029.20;1029.20;;0.08;0.00
1421864;C115_G3;;car;black;1665911744560;1665911744620;1060.61;1060.61;1060.61;;0.06;0.00
1421925;C115_G3;;car;silver;1665911752120;1665911752180;938.74;938.74;938.74;;0.06;0.00
1421992;C115_G3;;car;silver;1665911776720;1665911776780;1211.68;1211.67;1211.67;;0.06;0.00
1422020;C115_G3;;car;silver;1665911786740;1665911786800;1101.90;1101.90;1101.90;;0.06;0.00
1422029;C115_G3;;car;silver;1665911788900;1665911788960;1045.83;1045.83;1045.83;;0.06;0.00
1422046;C115_G3;;car;silver;1665911792080;1665911792160;1088.45;1088.45;1088.45;;0.08;0.00
1422057;C115_G3;;car;silver;1665911794320;1665911794380;1142.15;1142.15;1142.15;;0.06;0.00
1422101;C115_G3;;car;black;1665911804680;1665911804740;1008.50;1008.50;1008.50;;0.06;0.00
1422251;C115_G3;;car;black;1665911841700;1665911841780;1000.67;1000.67;1000.67;;0.08;0.00
1422285;C115_G3;;car;black;1665911846640;1665911846700;1148.94;1148.94;1148.94;;0.06;0.00
1422297;C115_G3;;car;silver;1665911849820;1665911849880;1140.54;1140.54;1140.54;;0.06;0.00
1422364;C115_G3;;car;red;1665911866620;1665911866760;411.72;411.72;411.72;;0.14;0.00
1422367;C115_G3;;car;red;1665911865240;1665911865320;1063.85;1063.65;1064.48;;0.08;0.00
1422430;C115_G3;;car;silver;1665911881360;1665911881520;456.46;456.46;456.46;;0.16;0.00
1422463;C115_G3;;car;black;1665911887600;1665911887720;594.41;594.41;594.41;;0.12;0.00
1422495;C115_G3;;car;white;1665911893540;1665911893600;1352.75;1352.75;1352.75;;0.06;0.00
1422503;C115_G3;;car;silver;1665911899680;1665911899740;1133.93;1133.93;1133.93;;0.06;0.00
1422508;C115_G3;;car;silver;1665911902680;1665911902760;926.37;926.37;926.37;;0.08;0.00
1422542;C115_G3;;car;white;1665911924420;1665911924480;1466.05;1466.05;1466.05;;0.06;0.00
1422569;C115_G3;;car;silver;1665911930620;1665911930660;1299.09;1299.09;1299.09;;0.04;0.00
1422572;C115_G3;;car;silver;1665911933420;1665911933460;1204.17;1204.17;1204.17;;0.04;0.00
1422599;C115_G3;;car;silver;1665911940020;1665911940080;1448.62;1448.62;1448.62;;0.06;0.00
1422623;C115_G3;;car;silver;1665911951600;1665911951640;1439.44;1439.44;1439.44;;0.04;0.00
1422631;C115_G3;;car;black;1665911956060;1665911956100;1484.54;1484.54;1484.54;;0.04;0.00
1422656;C115_G3;;car;silver;1665911966560;1665911966600;1295.06;1294.50;1295.62;;0.04;0.00
1422661;C115_G3;;car;white;1665911971220;1665911971380;405.88;405.88;405.88;;0.16;0.00
1422742;C115_G3;;car;black;1665911986540;1665911986620;942.26;942.25;942.25;;0.08;0.00
1422743;C115_G3;;car;white;1665911993300;1665911993480;375.92;375.92;375.92;;0.18;0.00
1422757;C115_G3;;car;silver;1665911990380;1665911990440;1136.96;1136.96;1136.96;;0.06;0.00
1422762;C115_G3;;car;silver;1665911991700;1665911991760;1202.26;1202.26;1202.26;;0.06;0.00
1422789;C115_G3;;car;blue;1665911998600;1665911998660;1148.22;1148.22;1148.22;;0.06;0.00
1422842;C115_G3;;car;silver;1665912018100;1665912018160;1173.52;1173.52;1173.52;;0.06;0.00
1422858;C115_G3;;car;white;1665912022940;1665912023000;1198.44;1198.44;1198.44;;0.06;0.00
1422860;C115_G3;;car;white;1665912025380;1665912025520;471.74;471.74;471.74;;0.14;0.00
1422895;C115_G3;;car;silver;1665912031920;1665912031980;1110.72;1110.72;1110.72;;0.06;0.00
1422904;C115_G3;;car;yellow;1665912037360;1665912037460;797.53;797.53;797.53;;0.10;0.00
1422916;C115_G3;;car;black;1665912040120;1665912040180;1110.31;1110.31;1110.31;;0.06;0.00
1422918;C115_G3;;car;black;1665912041840;1665912041900;1075.14;1075.14;1075.14;;0.06;0.00
1422946;C115_G3;;car;black;1665912048600;1665912049100;161.97;161.97;161.97;;0.50;0.00
1423007;C115_G3;;car;silver;1665912087060;1665912087120;1075.00;1075.00;1075.00;;0.06;0.00
1423012;C115_G3;;car;black;1665912089180;1665912089240;1240.70;1240.70;1240.70;;0.06;0.00
1423097;C115_G3;;car;silver;1665912130760;1665912130880;486.45;485.65;488.06;;0.12;0.00
1423149;C115_G3;;motorcycle;undefined;1665912141280;1665912141440;454.04;454.04;454.04;;0.16;0.00
1423256;C115_G3;;car;silver;1665912175300;1665912175500;127.77;127.77;127.77;;0.20;0.00
1423312;C115_G3;;car;silver;1665912183600;1665912183680;1152.36;1152.36;1152.36;;0.08;0.00
1423329;C115_G3;;car;silver;1665912189880;1665912190040;433.98;433.98;433.98;;0.16;0.00
1423424;C115_G3;;car;black;1665912216740;1665912216840;624.45;624.45;624.45;;0.10;0.00
1423592;C115_G3;;car;silver;1665912247920;1665912247980;1166.15;1166.15;1166.15;;0.06;0.00
1423605;C115_G3;;car;white;1665912249420;1665912249480;1230.22;1230.22;1230.22;;0.06;0.00
1423607;C115_G3;;car;silver;1665912251700;1665912251760;1090.30;1090.30;1090.30;;0.06;0.00
1423645;C115_G3;;car;silver;1665912259180;1665912259300;519.18;519.18;519.18;;0.12;0.00
1423661;C115_G3;;car;silver;1665912265340;1665912266260;87.23;87.23;87.23;;0.92;0.92
1423722;C115_G3;;car;silver;1665912276760;1665912276800;1436.62;1436.62;1436.62;;0.04;0.00
1423759;C115_G3;;car;silver;1665912285780;1665912285840;1171.19;1171.19;1171.19;;0.06;0.00
1423782;C115_G3;;car;black;1665912292740;1665912292780;1697.71;1697.71;1697.71;;0.04;0.00
1423876;C115_G3;;car;black;1665912323660;1665912323740;1091.93;1091.93;1091.93;;0.08;0.00
1423903;C115_G3;;car;black;1665912337480;1665912337560;903.85;903.85;903.85;;0.08;0.00
1423912;C115_G3;;car;black;1665912339600;1665912339680;908.66;908.66;908.66;;0.08;0.00
1424060;C115_G3;;car;black;1665912372300;1665912372360;1196.88;1196.88;1196.88;;0.06;0.00
1424109;C115_G3;;car;black;1665912394180;1665912394260;623.50;623.50;623.50;;0.08;0.00
1424144;C115_G3;;car;white;1665912408140;1665912408200;1202.68;1202.68;1202.68;;0.06;0.00
1424161;C115_G3;;car;black;1665912420900;1665912420940;1211.08;1211.08;1211.08;;0.04;0.00
1424189;C115_G3;;car;black;1665912440900;1665912440980;898.80;898.80;898.80;;0.08;0.00
1424218;C115_G3;;light;white;1665912450380;1665912450520;453.64;453.64;453.64;;0.14;0.00
1424278;C115_G3;;car;silver;1665912465360;1665912465400;1520.82;1520.82;1520.82;;0.04;0.00
1424381;C115_G3;;car;black;1665912496460;1665912496520;1137.82;1137.82;1137.82;;0.06;0.00
1424439;C115_G3;;car;silver;1665912514380;1665912514540;538.14;538.14;538.14;;0.16;0.00
1424465;C115_G3;;car;silver;1665912527200;1665912527300;679.03;679.03;679.03;;0.10;0.00
1424500;C115_G3;;car;white;1665912542460;1665912542600;530.10;530.10;530.10;;0.14;0.00
1424522;C115_G3;;car;black;1665912548840;1665912549000;544.73;544.73;544.73;;0.16;0.00
1424627;C115_G3;;bus;white;1665912575520;1665912575600;661.00;661.00;661.00;;0.08;0.00
1424747;C115_G3;;car;silver;1665912600740;1665912600880;488.76;488.76;488.76;;0.14;0.00
1424766;C115_G3;;car;white;1665912602190;1665912603320;170.39;170.39;170.39;;1.13;0.00
1424787;C115_G3;;car;black;1665912614880;1665912614940;902.43;902.43;902.43;;0.06;0.00
1424806;C115_G3;;car;silver;1665912719430;1665912720180;200.13;200.13;200.13;;0.75;0.00
1424880;C115_G3;;car;black;1665912638920;1665912639000;898.80;898.80;898.80;;0.08;0.00
1424987;C115_G3;;car;white;1665912676720;1665912676800;862.49;862.49;862.49;;0.08;0.00
1424995;C115_G3;;car;silver;1665912678960;1665912679040;786.88;786.88;786.88;;0.08;0.00
1424996;C115_G3;;car;black;1665912681120;1665912681220;518.78;518.78;518.78;;0.10;0.00
1425143;C115_G3;;car;black;1665912725960;1665912726120;436.35;436.35;436.35;;0.16;0.00
1425162;C115_G3;;car;silver;1665912737020;1665912737080;787.39;787.39;787.39;;0.06;0.00
1425164;C115_G3;;car;black;1665912738540;1665912738620;773.70;773.70;773.70;;0.08;0.00
1425189;C115_G3;;car;black;1665912741160;1665912741260;742.40;742.40;742.40;;0.10;0.00
1425260;C115_G3;;car;white;1665912750960;1665912751000;1379.15;1379.15;1379.15;;0.04;0.00
1425267;C115_G3;;car;white;1665912757740;1665912757880;546.22;546.22;546.22;;0.14;0.00
1425355;C115_G3;;car;silver;1665912788820;1665912788900;982.32;982.32;982.32;;0.08;0.00
1425380;C115_G3;;car;blue;1665912802960;1665912803040;1059.87;1059.87;1059.87;;0.08;0.00
1425390;C115_G3;;car;black;1665912804520;1665912804580;1152.15;1152.15;1152.15;;0.06;0.00
1425404;C115_G3;;car;silver;1665912808280;1665912808420;522.12;522.12;522.12;;0.14;0.00
1425415;C115_G3;;car;silver;1665912817320;1665912817560;309.25;309.25;309.25;;0.24;0.00
1425425;C115_G3;;car;white;1665912813040;1665912813100;1082.23;1082.23;1082.23;;0.06;0.00
1425431;C115_G3;;car;black;1665912815320;1665912815380;1099.59;1099.59;1099.59;;0.06;0.00
1425441;C115_G3;;car;silver;1665912818800;1665912818860;1128.61;1128.61;1128.61;;0.06;0.00
1425526;C115_G3;;bus;silver;1665912831180;1665912831240;983.82;983.82;983.82;;0.06;0.00
1425533;C115_G3;;bus;undefined;1665912836400;1665912836500;797.56;797.56;797.56;;0.10;0.00
1425559;C115_G3;;car;black;1665912841480;1665912841600;601.21;601.21;601.21;;0.12;0.00
1425571;C115_G3;;car;black;1665913195080;1665913208980;160.06;32.18;168.98;;0.92;0.06
1425696;C115_G3;;car;silver;1665912865040;1665912865120;836.59;836.59;836.59;;0.08;0.00
1425718;C115_G3;;car;white;1665912868280;1665912868360;859.03;859.03;859.03;;0.08;0.00
1425762;C115_G3;;car;silver;1665912874540;1665912874600;927.64;927.64;927.64;;0.06;0.00
1425804;C115_G3;;car;black;1665912878940;1665912879000;1202.78;1202.78;1202.78;;0.06;0.00
1425828;C115_G3;;car;silver;1665912886360;1665912886460;688.37;688.37;688.37;;0.10;0.00
1425945;C115_G3;;car;white;1665912911900;1665912911960;1078.83;1078.83;1078.83;;0.06;0.00
1425986;C115_G3;;car;black;1665912919360;1665912919420;1126.49;1126.49;1126.49;;0.06;0.00
1426020;C115_G3;;car;black;1665912932040;1665912932100;1160.10;1160.10;1160.10;;0.06;0.00
1426085;C115_G3;;car;black;1665912960160;1665912960280;757.97;757.97;757.97;;0.12;0.00
1426099;C115_G3;;car;black;1665912965360;1665912965440;758.66;755.52;759.71;;0.08;0.00
1426104;C115_G3;;car;white;1665912967300;1665912967380;734.93;734.93;734.93;;0.08;0.00
1426131;C115_G3;;car;black;1665912980980;1665912981120;405.96;405.34;409.73;;0.14;0.00
1426146;C115_G3;;car;black;1665912988980;1665912989080;846.16;846.16;846.16;;0.10;0.00
1426149;C115_G3;;car;black;1665912993600;1665912993720;675.59;675.59;675.59;;0.12;0.00
1426151;C115_G3;;car;black;1665912998300;1665912998360;701.89;701.89;701.89;;0.06;0.00
1426157;C115_G3;;car;silver;1665913003260;1665913003340;954.79;954.79;954.79;;0.08;0.00
1426171;C115_G3;;car;black;1665913007460;1665913007540;927.53;927.53;927.53;;0.08;0.00
1426180;C115_G3;;car;white;1665913009380;1665913009440;974.68;974.68;974.68;;0.06;0.00
1426194;C115_G3;;motorcycle;undefined;1665913014000;1665913014080;1013.43;1013.43;1013.43;;0.08;0.00
1426203;C115_G3;;car;black;1665913017120;1665913017180;984.04;984.04;984.04;;0.06;0.00
1426225;C115_G3;;car;silver;1665913024620;1665913024740;548.43;548.43;548.43;;0.12;0.00
1426385;C115_G3;;car;black;1665913066120;1665913066200;841.87;841.87;841.87;;0.08;0.00
1426391;C115_G3;;car;white;1665913069180;1665913069280;565.45;565.45;565.45;;0.10;0.00
1426396;C115_G3;;car;orange;1665913072100;1665913072220;441.46;441.46;441.46;;0.12;0.00
1426441;C115_G3;;car;black;1665913080780;1665913080860;923.77;923.77;923.77;;0.08;0.00
1426535;C115_G3;;car;white;1665913098560;1665913098640;1020.39;1020.39;1020.39;;0.08;0.00
1426552;C115_G3;;car;black;1665913102200;1665913102260;1058.97;1058.97;1058.97;;0.06;0.00
1426621;C115_G3;;car;white;1665913126020;1665913126100;897.53;897.53;897.53;;0.08;0.00
1426669;C115_G3;;car;black;1665913134680;1665913134800;404.30;404.30;404.30;;0.12;0.00
1426743;C115_G3;;car;silver;1665913145680;1665913145820;355.25;355.25;355.25;;0.14;0.00
1426745;C115_G3;;car;silver;1665913146880;1665913146980;849.41;849.41;849.41;;0.10;0.00
1426760;C115_G3;;car;silver;1665913148680;1665913148760;715.61;715.61;715.61;;0.08;0.00
1426791;C115_G3;;car;white;1665913156920;1665913157000;819.84;819.84;819.84;;0.08;0.00
1426833;C115_G3;;car;white;1665913166940;1665913167020;939.00;939.00;939.00;;0.08;0.00
1426887;C115_G3;;car;black;1665913176980;1665913177080;823.57;823.57;823.57;;0.10;0.00
1426902;C115_G3;;car;silver;1665913179300;1665913179360;866.61;866.61;866.61;;0.06;0.00
1426925;C115_G3;;car;black;1665913184980;1665913185140;438.56;438.56;438.56;;0.16;0.00
1427169;C115_G3;;car;silver;1665913236920;1665913236980;797.17;797.17;797.17;;0.06;0.00
1427176;C115_G3;;car;black;1665913238300;1665913238400;797.10;797.10;797.10;;0.10;0.00
1427205;C115_G3;;car;silver;1665913248980;1665913249040;1311.67;1311.67;1311.67;;0.06;0.00
1427234;C115_G3;;car;silver;1665913259660;1665913259740;874.30;874.30;874.30;;0.08;0.00
1427289;C115_G3;;car;black;1665913280000;1665913280160;199.10;199.10;199.10;;0.16;0.00
1427295;C115_G3;;car;silver;1665913281180;1665913281260;1043.42;1043.42;1043.42;;0.08;0.00
1427314;C115_G3;;car;black;1665913284500;1665913284640;383.64;383.64;383.64;;0.14;0.00
1427343;C115_G3;;car;silver;1665913300960;1665913301020;1301.63;1301.63;1301.63;;0.06;0.00
1427364;C115_G3;;car;black;1665913306100;1665913306200;677.02;677.02;677.02;;0.10;0.00
1427378;C115_G3;;car;white;1665913313420;1665913313480;1008.27;1008.27;1008.27;;0.06;0.00
1427460;C115_G3;;car;silver;1665913355640;1665913355700;1150.88;1150.88;1150.88;;0.06;0.00
1427464;C115_G3;;car;silver;1665913359200;1665913359260;1039.47;1039.47;1039.47;;0.06;0.00
1427467;C115_G3;;car;black;1665913361220;1665913361280;1050.03;1050.03;1050.03;;0.06;0.00
1427480;C115_G3;;car;white;1665913364020;1665913364080;1176.60;1176.60;1176.60;;0.06;0.00
1427485;C115_G3;;car;black;1665913365060;1665913365160;838.20;838.20;838.20;;0.10;0.00
1427490;C115_G3;;car;silver;1665913366340;1665913366400;1053.95;1053.95;1053.95;;0.06;0.00
